Incident energy,sigma
1205.043,6.437502E-7
1205.099,6.437872E-7
1205.197,6.43852E-7
1205.294,6.439162E-7
1205.358,6.439585E-7
1205.426,6.440035E-7
1205.435,6.440095E-7
1205.464,6.440287E-7
1205.493,6.440478E-7
1205.596,6.44116E-7
1205.734,6.442073E-7
1205.79,6.442443E-7
1205.873,6.442992E-7
1205.956,6.443541E-7
1206.026,6.444004E-7
1206.07,6.444296E-7
1206.095,6.444461E-7
1206.117,6.444606E-7
1206.124,6.444653E-7
1206.127,6.444673E-7
1206.135,6.444726E-7
1206.142,6.444772E-7
1206.157,6.444871E-7
1206.19,6.445089E-7
1206.248,6.445473E-7
1206.362,6.446227E-7
1206.493,6.447094E-7
1206.623,6.447954E-7
1206.71,6.448529E-7
1206.781,6.448999E-7
1206.851,6.449462E-7
1206.856,6.449495E-7
1206.869,6.449581E-7
1206.882,6.449667E-7
1206.893,6.44974E-7
1206.917,6.449899E-7
1206.94,6.450051E-7
1207.006,6.450488E-7
1207.078,6.450964E-7
1207.149,6.451434E-7
1207.291,6.452373E-7
1207.378,6.452948E-7
1207.465,6.453524E-7
1207.536,6.453994E-7
1207.638,6.454668E-7
1207.646,6.454721E-7
1207.664,6.45484E-7
1207.681,6.454953E-7
1207.73,6.455277E-7
1207.779,6.455601E-7
1207.858,6.456124E-7
1207.937,6.456646E-7
1208.078,6.457579E-7
1208.219,6.458512E-7
1208.361,6.459451E-7
1208.432,6.459921E-7
1208.503,6.460391E-7
1208.566,6.460807E-7
1208.633,6.461251E-7
1208.699,6.461687E-7
1208.729,6.461886E-7
1208.776,6.462197E-7
1208.783,6.462243E-7
1208.802,6.462369E-7
1208.82,6.462488E-7
1208.857,6.462732E-7
1208.938,6.463268E-7
1209.018,6.463798E-7
1209.044,6.46397E-7
1209.128,6.464525E-7
1209.212,6.465081E-7
1209.226,6.465174E-7
1209.26,6.465398E-7
1209.294,6.465623E-7
1209.306,6.465703E-7
1209.348,6.465981E-7
1209.422,6.46647E-7
1209.489,6.466913E-7
1209.59,6.467582E-7
1209.691,6.46825E-7
1209.792,6.468918E-7
1209.893,6.469586E-7
1210.018,6.470413E-7
1210.143,6.47124E-7
1210.393,6.472894E-7
1210.556,6.473972E-7
1210.584,6.474157E-7
1210.663,6.47468E-7
1210.753,6.475275E-7
1210.893,6.476201E-7
1210.989,6.476836E-7
1211.085,6.477471E-7
1211.15,6.477901E-7
1211.214,6.478325E-7
1211.284,6.478788E-7
1211.354,6.479251E-7
1211.424,6.479714E-7
1211.493,6.480171E-7
1211.563,6.480634E-7
1211.632,6.48109E-7
1211.771,6.48201E-7
1212.051,6.483862E-7
1212.093,6.48414E-7
1212.255,6.485211E-7
1212.361,6.485913E-7
1212.573,6.487315E-7
1212.69,6.488089E-7
1212.709,6.488215E-7
1212.763,6.488572E-7
1212.817,6.488929E-7
1212.925,6.489644E-7
1213.063,6.490557E-7
1213.239,6.491721E-7
1213.294,6.492085E-7
1213.357,6.492502E-7
1213.42,6.492918E-7
1213.576,6.49395E-7
1213.654,6.494466E-7
1213.731,6.494976E-7
1213.868,6.495882E-7
1214.004,6.496782E-7
1214.141,6.497688E-7
1214.278,6.498594E-7
1214.311,6.498813E-7
1214.412,6.499481E-7
1214.513,6.500149E-7
1214.693,6.50134E-7
1214.873,6.50253E-7
1215.014,6.503463E-7
1215.155,6.504396E-7
1215.209,6.504753E-7
1215.295,6.505322E-7
1215.381,6.505891E-7
1215.467,6.50646E-7
1215.552,6.507022E-7
1215.637,6.507584E-7
1215.659,6.50773E-7
1215.731,6.508206E-7
1215.802,6.508676E-7
1216.077,6.510495E-7
1216.191,6.511249E-7
1216.304,6.511997E-7
1216.43,6.51283E-7
1216.476,6.513135E-7
1216.539,6.513552E-7
1216.549,6.513618E-7
1216.586,6.513862E-7
1216.622,6.514101E-7
1216.742,6.514894E-7
1216.872,6.515754E-7
1217.002,6.516614E-7
1217.132,6.517474E-7
1217.262,6.518334E-7
1217.327,6.518764E-7
1217.392,6.519194E-7
1217.457,6.519624E-7
1217.521,6.520048E-7
1217.6,6.52057E-7
1217.665,6.521E-7
1217.73,6.52143E-7
1217.795,6.52186E-7
1217.86,6.52229E-7
1217.952,6.522899E-7
1217.984,6.523111E-7
1218.025,6.523382E-7
1218.033,6.523435E-7
1218.037,6.523461E-7
1218.051,6.523554E-7
1218.065,6.523647E-7
1218.092,6.523825E-7
1218.168,6.524328E-7
1218.201,6.524546E-7
1218.29,6.525135E-7
1218.329,6.525393E-7
1218.365,6.525631E-7
1218.392,6.52581E-7
1218.448,6.52618E-7
1218.531,6.526729E-7
1218.613,6.527272E-7
1218.707,6.527894E-7
1218.754,6.528205E-7
1218.831,6.528714E-7
1218.907,6.529217E-7
1218.984,6.529726E-7
1219.06,6.530229E-7
1219.166,6.53093E-7
1219.184,6.531049E-7
1219.228,6.53134E-7
1219.235,6.531386E-7
1219.251,6.531492E-7
1219.267,6.531598E-7
1219.302,6.53183E-7
1219.317,6.531929E-7
1219.351,6.532154E-7
1219.384,6.532372E-7
1219.44,6.532743E-7
1219.454,6.532835E-7
1219.489,6.533067E-7
1219.548,6.533457E-7
1219.643,6.534086E-7
1219.7,6.534463E-7
1219.805,6.535157E-7
1219.909,6.535845E-7
1219.99,6.536381E-7
1220.071,6.536917E-7
1220.189,6.537698E-7
1220.213,6.537856E-7
1220.285,6.538333E-7
1220.402,6.539107E-7
1220.462,6.539504E-7
1220.482,6.539636E-7
1220.492,6.539702E-7
1220.502,6.539768E-7
1220.507,6.539801E-7
1220.52,6.539887E-7
1220.532,6.539967E-7
1220.565,6.540185E-7
1220.598,6.540403E-7
1220.664,6.54084E-7
1220.862,6.54215E-7
1220.961,6.542805E-7
1221.059,6.543453E-7
1221.123,6.543876E-7
1221.203,6.544405E-7
1221.282,6.544928E-7
1221.361,6.545451E-7
1221.44,6.545973E-7
1221.551,6.546708E-7
1221.638,6.547283E-7
1221.71,6.547759E-7
1221.839,6.548613E-7
1221.948,6.549334E-7
1222.068,6.550128E-7
1222.225,6.551166E-7
1222.382,6.552205E-7
1222.466,6.552761E-7
1222.603,6.553667E-7
1222.617,6.55376E-7
1222.654,6.554004E-7
1222.69,6.554243E-7
1222.768,6.554759E-7
1222.845,6.555268E-7
1222.923,6.555784E-7
1223.001,6.5563E-7
1223.113,6.557041E-7
1223.18,6.557484E-7
1223.247,6.557927E-7
1223.314,6.55837E-7
1223.38,6.558807E-7
1223.458,6.559323E-7
1223.535,6.559832E-7
1223.612,6.560342E-7
1223.687,6.560838E-7
1223.728,6.561109E-7
1223.828,6.561771E-7
1223.934,6.562472E-7
1223.953,6.562598E-7
1224.006,6.562948E-7
1224.058,6.563292E-7
1224.163,6.563987E-7
1224.297,6.564873E-7
1224.387,6.565469E-7
1224.477,6.566064E-7
1224.539,6.566474E-7
1224.645,6.567175E-7
1224.75,6.56787E-7
1224.957,6.569239E-7
1224.994,6.569484E-7
1225.013,6.56961E-7
1225.084,6.57008E-7
1225.154,6.570543E-7
1225.2,6.570847E-7
1225.269,6.571303E-7
1225.33,6.571707E-7
1225.398,6.572157E-7
1225.466,6.572607E-7
1225.586,6.573401E-7
1225.705,6.574188E-7
1225.789,6.574743E-7
1226.058,6.576523E-7
1226.198,6.577449E-7
1226.285,6.578025E-7
1226.303,6.578144E-7
1226.311,6.578197E-7
1226.329,6.578316E-7
1226.347,6.578435E-7
1226.402,6.578799E-7
1226.456,6.579156E-7
1226.539,6.579705E-7
1226.622,6.580254E-7
1226.713,6.580856E-7
1226.805,6.581465E-7
1226.942,6.582371E-7
1226.96,6.58249E-7
1227.014,6.582847E-7
1227.02,6.582887E-7
1227.043,6.583039E-7
1227.065,6.583185E-7
1227.135,6.583648E-7
1227.249,6.584402E-7
1227.35,6.58507E-7
1227.42,6.585533E-7
1227.489,6.58599E-7
1227.559,6.586453E-7
1227.628,6.586909E-7
1227.691,6.587326E-7
1227.754,6.587743E-7
1227.817,6.588159E-7
1227.88,6.588576E-7
1227.913,6.588794E-7
1227.929,6.5889E-7
1227.945,6.589006E-7
1227.984,6.589264E-7
1228.08,6.589899E-7
1228.098,6.590018E-7
1228.153,6.590382E-7
1228.159,6.590422E-7
1228.183,6.590581E-7
1228.206,6.590733E-7
1228.3,6.591355E-7
1228.334,6.591579E-7
1228.42,6.592148E-7
1228.542,6.592955E-7
1228.663,6.593756E-7
1228.766,6.594437E-7
1228.876,6.595165E-7
1228.959,6.595714E-7
1229.152,6.596991E-7
1229.188,6.597229E-7
1229.307,6.598016E-7
1229.426,6.598803E-7
1229.536,6.599531E-7
1229.62,6.600087E-7
1229.703,6.600636E-7
1229.802,6.601291E-7
1229.923,6.602091E-7
1230.043,6.602885E-7
1230.274,6.604413E-7
1230.401,6.605253E-7
1230.465,6.605677E-7
1230.528,6.606094E-7
1230.593,6.606524E-7
1230.658,6.606954E-7
1230.704,6.607258E-7
1230.78,6.607761E-7
1230.906,6.608594E-7
1231.178,6.610394E-7
1231.285,6.611101E-7
1231.391,6.611803E-7
1231.445,6.61216E-7
1231.498,6.61251E-7
1231.551,6.612861E-7
1231.604,6.613212E-7
1231.661,6.613589E-7
1231.717,6.613959E-7
1231.773,6.61433E-7
1231.829,6.6147E-7
1231.886,6.615077E-7
1231.942,6.615448E-7
1232.054,6.616189E-7
1232.266,6.617591E-7
1232.29,6.61775E-7
1232.349,6.61814E-7
1232.408,6.61853E-7
1232.489,6.619066E-7
1232.572,6.619615E-7
1232.655,6.620164E-7
1232.676,6.620303E-7
1232.749,6.620786E-7
1232.821,6.621263E-7
1232.857,6.621501E-7
1232.905,6.621818E-7
1232.948,6.622103E-7
1233.004,6.622473E-7
1233.075,6.622943E-7
1233.196,6.623743E-7
1233.354,6.624788E-7
1233.44,6.625357E-7
1233.526,6.625926E-7
1233.663,6.626833E-7
1233.799,6.627732E-7
1233.949,6.628725E-7
1233.985,6.628963E-7
1234.071,6.629532E-7
1234.079,6.629585E-7
1234.104,6.62975E-7
1234.129,6.629915E-7
1234.221,6.630524E-7
1234.394,6.631668E-7
1234.518,6.632489E-7
1234.642,6.633309E-7
1234.742,6.633971E-7
1234.875,6.63485E-7
1235.007,6.635724E-7
1235.131,6.636544E-7
1235.181,6.636875E-7
1235.237,6.637245E-7
1235.247,6.637311E-7
1235.274,6.63749E-7
1235.346,6.637966E-7
1235.451,6.638661E-7
1235.515,6.639084E-7
1235.531,6.63919E-7
1235.574,6.639475E-7
1235.616,6.639752E-7
1235.7,6.640308E-7
1235.756,6.640679E-7
1235.837,6.641214E-7
1235.855,6.641333E-7
1235.881,6.641505E-7
1235.963,6.642048E-7
1236.076,6.642795E-7
1236.199,6.643609E-7
1236.322,6.644423E-7
1236.398,6.644926E-7
1236.473,6.645422E-7
1236.51,6.645667E-7
1236.595,6.646229E-7
1236.68,6.646791E-7
1236.85,6.647916E-7
1237.02,6.64904E-7
1237.087,6.649484E-7
1237.183,6.650119E-7
1237.235,6.650463E-7
1237.322,6.651038E-7
1237.398,6.651541E-7
1237.474,6.652044E-7
1237.558,6.652599E-7
1237.572,6.652692E-7
1237.624,6.653036E-7
1237.675,6.653373E-7
1237.695,6.653506E-7
1237.738,6.65379E-7
1237.781,6.654075E-7
1237.854,6.654558E-7
1237.938,6.655113E-7
1238.022,6.655669E-7
1238.082,6.656066E-7
1238.142,6.656463E-7
1238.209,6.656906E-7
1238.22,6.656979E-7
1238.26,6.657243E-7
1238.299,6.657501E-7
1238.339,6.657766E-7
1238.378,6.658024E-7
1238.445,6.658467E-7
1238.512,6.65891E-7
1238.579,6.659354E-7
1238.646,6.659797E-7
1238.713,6.66024E-7
1238.78,6.660683E-7
1238.913,6.661563E-7
1239.132,6.663012E-7
1239.226,6.663634E-7
1239.25,6.663793E-7
1239.312,6.664203E-7
1239.319,6.664249E-7
1239.337,6.664368E-7
1239.354,6.664481E-7
1239.396,6.664758E-7
1239.437,6.66503E-7
1239.451,6.665122E-7
1239.465,6.665215E-7
1239.506,6.665486E-7
1239.547,6.665757E-7
1239.64,6.666373E-7
1239.657,6.666485E-7
1239.692,6.666717E-7
1239.806,6.667471E-7
1239.886,6.668E-7
1239.965,6.668523E-7
1240.124,6.669574E-7
1240.283,6.670626E-7
1240.343,6.671023E-7
1240.402,6.671413E-7
1240.462,6.67181E-7
1240.521,6.672201E-7
1240.561,6.672465E-7
1240.636,6.672961E-7
1240.71,6.673451E-7
1240.785,6.673947E-7
1240.859,6.674437E-7
1240.919,6.674834E-7
1240.978,6.675224E-7
1240.988,6.67529E-7
1241.023,6.675522E-7
1241.058,6.675753E-7
1241.112,6.67611E-7
1241.201,6.676699E-7
1241.306,6.677394E-7
1241.411,6.678088E-7
1241.507,6.678723E-7
1241.596,6.679312E-7
1241.685,6.679901E-7
1241.863,6.681078E-7
1241.96,6.68172E-7
1242.057,6.682362E-7
1242.121,6.682785E-7
1242.231,6.683513E-7
1242.242,6.683586E-7
1242.276,6.683811E-7
1242.309,6.684029E-7
1242.416,6.684737E-7
1242.573,6.685775E-7
1242.665,6.686384E-7
1242.841,6.687548E-7
1242.924,6.688097E-7
1242.979,6.688461E-7
1243.021,6.688739E-7
1243.106,6.689301E-7
1243.154,6.689619E-7
1243.166,6.689698E-7
1243.211,6.689996E-7
1243.256,6.690294E-7
1243.346,6.690889E-7
1243.394,6.691207E-7
1243.51,6.691974E-7
1243.579,6.69243E-7
1243.687,6.693145E-7
1243.764,6.693654E-7
1243.789,6.69382E-7
1243.795,6.693859E-7
1243.808,6.693945E-7
1243.836,6.694131E-7
1243.864,6.694316E-7
1243.92,6.694686E-7
1244.022,6.695361E-7
1244.124,6.696036E-7
1244.212,6.696618E-7
1244.3,6.6972E-7
1244.363,6.697617E-7
1244.426,6.698034E-7
1244.489,6.69845E-7
1244.552,6.698867E-7
1244.616,6.69929E-7
1244.679,6.699707E-7
1244.743,6.700131E-7
1244.806,6.700547E-7
1244.913,6.701255E-7
1245.02,6.701963E-7
1245.088,6.702413E-7
1245.198,6.703141E-7
1245.287,6.703729E-7
1245.442,6.704755E-7
1245.696,6.706435E-7
1245.781,6.706997E-7
1245.936,6.708023E-7
1246.091,6.709048E-7
1246.204,6.709796E-7
1246.354,6.710788E-7
1246.467,6.711535E-7
1246.693,6.713031E-7
1246.777,6.713586E-7
1246.819,6.713864E-7
1246.934,6.714625E-7
1247.049,6.715386E-7
1247.164,6.716146E-7
1247.266,6.716821E-7
1247.347,6.717357E-7
1247.463,6.718124E-7
1247.652,6.719375E-7
1247.694,6.719653E-7
1247.715,6.719791E-7
1247.773,6.720175E-7
1247.831,6.720559E-7
1247.946,6.72132E-7
1248.05,6.722008E-7
1248.189,6.722927E-7
1248.209,6.723059E-7
1248.259,6.72339E-7
1248.309,6.723721E-7
1248.389,6.72425E-7
1248.449,6.724647E-7
1248.509,6.725044E-7
1248.558,6.725368E-7
1248.601,6.725653E-7
1248.679,6.726169E-7
1248.846,6.727273E-7
1249.036,6.72853E-7
1249.161,6.729357E-7
1249.285,6.730178E-7
1249.345,6.730574E-7
1249.418,6.731057E-7
1249.438,6.73119E-7
1249.477,6.731448E-7
1249.562,6.73201E-7
1249.574,6.732089E-7
1249.598,6.732248E-7
1249.664,6.732685E-7
1249.73,6.733121E-7
1249.825,6.73375E-7
1249.839,6.733842E-7
1249.887,6.73416E-7
1249.934,6.734471E-7
1250.087,6.735483E-7
1250.264,6.736654E-7
1250.44,6.737818E-7
1250.466,6.73799E-7
1250.541,6.738486E-7
1250.63,6.739075E-7
1250.718,6.739657E-7
1250.743,6.739823E-7
1250.799,6.740193E-7
1250.855,6.740564E-7
1250.961,6.741265E-7
1251.043,6.741807E-7
1251.09,6.742118E-7
1251.243,6.74313E-7
1251.396,6.744143E-7
1251.49,6.744764E-7
1251.584,6.745386E-7
1251.706,6.746193E-7
1251.72,6.746286E-7
1251.763,6.74657E-7
1251.805,6.746848E-7
1251.896,6.74745E-7
1251.986,6.748046E-7
1252.104,6.748826E-7
1252.179,6.749322E-7
1252.253,6.749812E-7
1252.382,6.750665E-7
1252.454,6.751142E-7
1252.525,6.751611E-7
1252.597,6.752088E-7
1252.668,6.752557E-7
1252.739,6.753027E-7
1252.829,6.753622E-7
1252.918,6.754211E-7
1253.097,6.755395E-7
1253.191,6.756017E-7
1253.284,6.756632E-7
1253.382,6.757281E-7
1253.431,6.757605E-7
1253.46,6.757797E-7
1253.482,6.757942E-7
1253.548,6.758379E-7
1253.631,6.758928E-7
1253.719,6.75951E-7
1253.807,6.760092E-7
1253.858,6.760429E-7
1253.984,6.761263E-7
1254.123,6.762183E-7
1254.262,6.763102E-7
1254.312,6.763433E-7
1254.385,6.763916E-7
1254.458,6.764399E-7
1254.522,6.764822E-7
1254.586,6.765245E-7
1254.677,6.765847E-7
1254.768,6.766449E-7
1254.841,6.766932E-7
1254.914,6.767415E-7
1254.987,6.767898E-7
1255.06,6.768381E-7
1255.223,6.769459E-7
1255.353,6.770319E-7
1255.483,6.771179E-7
1255.629,6.772145E-7
1255.645,6.772251E-7
1255.691,6.772555E-7
1255.736,6.772853E-7
1255.748,6.772932E-7
1255.788,6.773197E-7
1255.827,6.773455E-7
1255.971,6.774408E-7
1256.114,6.775354E-7
1256.257,6.7763E-7
1256.4,6.777246E-7
1256.436,6.777484E-7
1256.522,6.778053E-7
1256.607,6.778615E-7
1256.777,6.77974E-7
1256.938,6.780805E-7
1256.947,6.780864E-7
1256.975,6.78105E-7
1257.003,6.781235E-7
1257.058,6.781599E-7
1257.122,6.782022E-7
1257.247,6.782849E-7
1257.487,6.784437E-7
1257.625,6.785349E-7
1257.659,6.785574E-7
1257.754,6.786203E-7
1257.848,6.786825E-7
1258.037,6.788075E-7
1258.225,6.789319E-7
1258.364,6.790238E-7
1258.471,6.790946E-7
1258.62,6.791932E-7
1258.86,6.793519E-7
1258.967,6.794227E-7
1258.994,6.794406E-7
1259.101,6.795114E-7
1259.208,6.795822E-7
1259.321,6.796569E-7
1259.327,6.796609E-7
1259.346,6.796734E-7
1259.365,6.79686E-7
1259.403,6.797112E-7
1259.459,6.797482E-7
1259.545,6.798051E-7
1259.624,6.798574E-7
1259.702,6.79909E-7
1259.804,6.799764E-7
1259.905,6.800432E-7
1259.936,6.800638E-7
1260.011,6.801134E-7
1260.085,6.801623E-7
1260.233,6.802602E-7
1260.405,6.80374E-7
1260.484,6.804263E-7
1260.596,6.805004E-7
1260.613,6.805116E-7
1260.669,6.805487E-7
1260.725,6.805857E-7
1260.923,6.807167E-7
1261.017,6.807789E-7
1261.111,6.808411E-7
1261.205,6.809032E-7
1261.299,6.809654E-7
1261.389,6.81025E-7
1261.479,6.810845E-7
1261.658,6.812029E-7
1261.855,6.813332E-7
1261.872,6.813445E-7
1261.926,6.813802E-7
1261.979,6.814153E-7
1262.034,6.814517E-7
1262.106,6.814993E-7
1262.233,6.815833E-7
1262.474,6.817427E-7
1262.519,6.817725E-7
1262.645,6.818558E-7
1262.771,6.819392E-7
1262.924,6.820404E-7
1263.052,6.821251E-7
1263.18,6.822098E-7
1263.191,6.82217E-7
1263.229,6.822422E-7
1263.266,6.822667E-7
1263.343,6.823176E-7
1263.42,6.823685E-7
1263.539,6.824473E-7
1263.658,6.82526E-7
1263.68,6.825405E-7
1263.756,6.825908E-7
1263.831,6.826404E-7
1263.945,6.827158E-7
1263.982,6.827403E-7
1264.031,6.827727E-7
1264.08,6.828052E-7
1264.153,6.828534E-7
1264.225,6.829011E-7
1264.297,6.829487E-7
1264.406,6.830208E-7
1264.514,6.830923E-7
1264.61,6.831558E-7
1264.73,6.832352E-7
1264.85,6.833145E-7
1264.938,6.833728E-7
1264.967,6.833919E-7
1265.041,6.834409E-7
1265.147,6.83511E-7
1265.253,6.835811E-7
1265.359,6.836513E-7
1265.464,6.837207E-7
1265.513,6.837531E-7
1265.591,6.838047E-7
1265.599,6.8381E-7
1265.628,6.838292E-7
1265.656,6.838477E-7
1265.767,6.839212E-7
1265.833,6.839648E-7
1265.899,6.840085E-7
1265.965,6.840521E-7
1266.03,6.840951E-7
1266.111,6.841487E-7
1266.172,6.841891E-7
1266.233,6.842294E-7
1266.355,6.843101E-7
1266.477,6.843908E-7
1266.598,6.844709E-7
1266.8,6.846045E-7
1266.912,6.846786E-7
1266.952,6.847051E-7
1267.007,6.847415E-7
1267.041,6.84764E-7
1267.113,6.848116E-7
1267.227,6.84887E-7
1267.373,6.849836E-7
1267.453,6.850365E-7
1267.719,6.852125E-7
1267.859,6.853051E-7
1267.886,6.85323E-7
1267.968,6.853772E-7
1268.016,6.85409E-7
1268.1,6.854645E-7
1268.259,6.855697E-7
1268.335,6.8562E-7
1268.516,6.857397E-7
1268.683,6.858502E-7
1268.85,6.859607E-7
1268.971,6.860407E-7
1269.157,6.861638E-7
1269.274,6.862412E-7
1269.523,6.864059E-7
1269.662,6.864978E-7
1269.709,6.865289E-7
1269.837,6.866136E-7
1269.964,6.866976E-7
1270.033,6.867433E-7
1270.194,6.868498E-7
1270.298,6.869186E-7
1270.422,6.870006E-7
1270.546,6.870826E-7
1270.641,6.871455E-7
1270.735,6.872077E-7
1270.806,6.872546E-7
1270.919,6.873294E-7
1271.031,6.874035E-7
1271.089,6.874418E-7
1271.191,6.875093E-7
1271.268,6.875603E-7
1271.381,6.87635E-7
1271.507,6.877184E-7
1271.584,6.877693E-7
1271.662,6.878209E-7
1271.739,6.878718E-7
1271.845,6.87942E-7
1271.903,6.879803E-7
1271.983,6.880333E-7
1272.037,6.88069E-7
1272.149,6.881431E-7
1272.305,6.882463E-7
1272.368,6.882879E-7
1272.501,6.883759E-7
1272.556,6.884123E-7
1272.58,6.884282E-7
1272.601,6.884421E-7
1272.618,6.884533E-7
1272.673,6.884897E-7
1272.76,6.885473E-7
1272.88,6.886267E-7
1272.964,6.886822E-7
1272.996,6.887034E-7
1273.067,6.887504E-7
1273.138,6.887973E-7
1273.233,6.888602E-7
1273.327,6.889224E-7
1273.53,6.890566E-7
1273.682,6.891572E-7
1273.747,6.892002E-7
1273.812,6.892432E-7
1273.877,6.892862E-7
1273.941,6.893285E-7
1273.994,6.893636E-7
1274.047,6.893987E-7
1274.1,6.894337E-7
1274.153,6.894688E-7
1274.214,6.895091E-7
1274.299,6.895654E-7
1274.384,6.896216E-7
1274.449,6.896646E-7
1274.513,6.897069E-7
1274.642,6.897923E-7
1274.711,6.898379E-7
1274.85,6.899299E-7
1274.988,6.900212E-7
1275.098,6.900939E-7
1275.161,6.901356E-7
1275.221,6.901753E-7
1275.227,6.901793E-7
1275.248,6.901932E-7
1275.269,6.902071E-7
1275.351,6.902613E-7
1275.493,6.903552E-7
1275.659,6.904651E-7
1275.704,6.904948E-7
1275.764,6.905345E-7
1275.788,6.905504E-7
1275.801,6.90559E-7
1275.828,6.905769E-7
1275.903,6.906265E-7
1276.024,6.907065E-7
1276.144,6.907859E-7
1276.253,6.90858E-7
1276.362,6.909301E-7
1276.489,6.910141E-7
1276.545,6.910512E-7
1276.587,6.91079E-7
1276.602,6.910889E-7
1276.636,6.911114E-7
1276.669,6.911332E-7
1276.779,6.91206E-7
1276.863,6.912615E-7
1276.946,6.913165E-7
1277.03,6.91372E-7
1277.113,6.914269E-7
1277.16,6.91458E-7
1277.206,6.914884E-7
1277.252,6.915189E-7
1277.298,6.915493E-7
1277.39,6.916102E-7
1277.482,6.91671E-7
1277.575,6.917326E-7
1277.667,6.917934E-7
1277.851,6.919151E-7
1278.035,6.920369E-7
1278.104,6.920825E-7
1278.223,6.921612E-7
1278.235,6.921692E-7
1278.265,6.92189E-7
1278.295,6.922089E-7
1278.378,6.922638E-7
1278.46,6.92318E-7
1278.601,6.924113E-7
1278.663,6.924523E-7
1278.78,6.925297E-7
1278.811,6.925502E-7
1278.864,6.925853E-7
1278.87,6.925892E-7
1278.888,6.926011E-7
1278.905,6.926124E-7
1278.946,6.926395E-7
1278.987,6.926666E-7
1279.124,6.927573E-7
1279.208,6.928128E-7
1279.291,6.928677E-7
1279.375,6.929233E-7
1279.458,6.929782E-7
1279.519,6.930186E-7
1279.55,6.930391E-7
1279.634,6.930947E-7
1279.717,6.931496E-7
1279.846,6.932349E-7
1279.861,6.932448E-7
1279.908,6.932759E-7
1279.927,6.932885E-7
1279.96,6.933103E-7
1279.977,6.933216E-7
1280.003,6.933388E-7
1280.036,6.933606E-7
1280.11,6.934095E-7
1280.192,6.934638E-7
1280.212,6.93477E-7
1280.253,6.935041E-7
1280.322,6.935498E-7
1280.365,6.935782E-7
1280.472,6.93649E-7
1280.575,6.937172E-7
1280.584,6.937231E-7
1280.593,6.937291E-7
1280.629,6.937529E-7
1280.727,6.938177E-7
1280.865,6.93909E-7
1281.064,6.940406E-7
1281.171,6.941114E-7
1281.278,6.941822E-7
1281.339,6.942226E-7
1281.4,6.942629E-7
1281.461,6.943033E-7
1281.522,6.943436E-7
1281.572,6.943767E-7
1281.622,6.944098E-7
1281.637,6.944197E-7
1281.695,6.944581E-7
1281.74,6.944878E-7
1281.788,6.945196E-7
1281.835,6.945507E-7
1281.915,6.946036E-7
1281.995,6.946565E-7
1282.066,6.947035E-7
1282.137,6.947505E-7
1282.208,6.947974E-7
1282.306,6.948623E-7
1282.403,6.949264E-7
1282.5,6.949906E-7
1282.597,6.950548E-7
1282.81,6.951957E-7
1282.892,6.952499E-7
1282.978,6.953068E-7
1282.989,6.953141E-7
1282.999,6.953207E-7
1283.027,6.953392E-7
1283.088,6.953796E-7
1283.216,6.954643E-7
1283.276,6.95504E-7
1283.335,6.95543E-7
1283.454,6.956217E-7
1283.572,6.956998E-7
1283.651,6.95752E-7
1283.749,6.958169E-7
1283.847,6.958817E-7
